date,device,failure,metric1,metric2,metric3,metric4
5/2/2015,Z1F0LVEM,0,227101680,0,0,6
5/2/2015,Z1F0LVL5,0,69232720,0,0,0
5/2/2015,Z1F0MA1S,0,68071648,0,0,0
5/2/2015,Z1F0MBGF,0,109088608,0,0,0
5/2/2015,Z1F0MRPJ,0,13219440,0,0,0
5/2/2015,Z1F0N5AD,0,47653608,0,0,0
5/2/2015,Z1F0P16F,0,236975128,1096,0,0
5/2/2015,Z1F0Q8RT,0,198498888,0,107,4
5/2/2015,Z1F0QK05,0,108720672,0,0,0
5/2/2015,Z1F0QL3N,0,138130080,0,0,0
5/2/2015,Z1F0QLC1,0,170781568,0,0,0
5/2/2015,Z1F0QLC7,0,56649736,0,0,0
5/2/2015,Z1F0R8QZ,0,69725192,0,15,0
5/2/2015,Z1F0RGQV,0,206654944,0,0,0
5/2/2015,Z1F0VNSW,0,89968,0,0,0
5/2/2015,Z1F0ZCPW,0,230949160,0,0,0
5/2/2015,Z1F11B2R,0,20840152,0,0,0
5/2/2015,Z1F11SL0,0,10837600,0,0,0
5/2/2015,Z1F11SYE,0,233349712,0,0,3
5/2/2015,Z1F1479Y,0,119698448,0,0,0
5/2/2015,Z1F147WQ,0,124821464,0,0,0
5/2/2015,Z1F14BGY,0,158238320,0,0,0
5/2/2015,Z1F1652D,0,63054488,0,0,0
5/2/2015,Z1F1653X,0,26704568,0,0,95
5/2/2015,Z1F17ZCN,0,214966400,0,1,10
5/2/2015,Z1F18YB3,0,100227688,0,0,0
5/2/2015,Z1F18YST,0,75298952,0,0,0
5/2/2015,Z1F1901P,0,215496104,0,0,0
5/2/2015,Z1F19KMH,0,239437464,0,0,0
5/2/2015,Z1F19QH0,0,240623920,0,0,0
5/2/2015,Z1F1A0LM,0,93675824,0,0,0
5/2/2015,Z1F1A0RP,0,659656,0,0,0
5/2/2015,Z1F1A1HH,0,194672448,0,0,0
5/2/2015,Z1F1B6NP,0,49540968,0,0,0
5/2/2015,Z1F1B799,0,31355456,0,0,0
5/2/2015,Z1F1R76A,0,189731288,0,0,0
5/2/2015,Z1F1RJFA,0,96940624,35616,1,9
5/2/2015,Z1F1VMZB,0,232909272,0,0,0
5/3/2015,S1F01R2B,0,195300136,0,0,0
5/3/2015,S1F02A0J,0,126601336,0,1,0
5/3/2015,S1F03YZM,0,15529952,0,0,0
5/3/2015,S1F044ET,0,221955392,0,0,0
5/3/2015,S1F09DZQ,0,77557888,368,0,3
5/3/2015,S1F0AADQ,0,46289424,0,0,0
5/3/2015,S1F0AEFT,0,71789064,0,0,0
5/3/2015,S1F0BVK1,0,172242704,0,0,0
5/3/2015,S1F0BWZ3,0,71859608,0,0,0
5/3/2015,S1F0C95J,0,197677832,0,0,0
5/3/2015,S1F0CVWK,0,211802184,2432,0,6
5/3/2015,S1F0DKAN,0,23896416,0,0,0
5/3/2015,S1F0E9EP,0,114149080,0,0,0
5/3/2015,S1F0EGMT,0,123276248,0,0,0
5/3/2015,S1F0F4EB,0,210648704,0,0,0
5/3/2015,S1F0FGBQ,0,97360424,0,0,0
5/3/2015,S1F0FP0C,0,94317424,0,0,0
5/3/2015,S1F0FW8K,0,11110128,0,0,0
5/3/2015,S1F0FZ8F,0,35592648,0,0,0
5/3/2015,S1F0G9ZF,0,5982712,0,0,0
5/3/2015,S1F0GCED,0,213479600,0,0,6
5/3/2015,S1F0GGJD,0,45624568,0,0,0
5/3/2015,S1F0GGPP,0,46572040,0,0,0
5/3/2015,S1F0GHJ1,0,72481472,0,0,0
5/3/2015,S1F0GJL9,0,77848360,0,0,0
5/3/2015,S1F0GKL6,0,119094448,0,0,0
5/3/2015,S1F0GPFZ,0,187180680,0,0,0
5/3/2015,S1F0GPXY,0,174758784,0,0,0
5/3/2015,S1F0GQCL,0,76776416,0,0,0
5/3/2015,S1F0GRB1,0,132047592,0,0,0
5/3/2015,S1F0GSD9,0,46419680,0,0,0
5/3/2015,S1F0GSHB,0,188255856,0,0,0
5/3/2015,S1F0GV0W,0,1158496,0,5,6
5/3/2015,S1F0H6JG,0,57362952,0,0,0
5/3/2015,S1F0J5JH,0,64607824,0,0,0
5/3/2015,S1F0JGJV,0,99031920,0,0,0
5/3/2015,S1F0JMRJ,0,1079056,0,0,0
5/3/2015,S1F0KYCR,0,14050256,0,0,0
5/3/2015,S1F0L0DW,0,139147048,0,0,0
5/3/2015,S1F0LBMG,0,33808232,0,0,0
5/3/2015,S1F0LBY2,0,48074424,0,0,0
5/3/2015,S1F0LCKH,0,172099352,0,0,0
5/3/2015,S1F0LCQX,0,117268152,0,0,0
5/3/2015,S1F0LD15,0,204624168,0,0,0
5/3/2015,S1F0LD73,0,38247416,0,0,0
5/3/2015,S1F0M2PQ,0,26653176,0,0,6
5/3/2015,S1F0MBV5,0,125022360,0,0,0
5/3/2015,S1F0QF3R,0,34421480,0,0,30
5/3/2015,S1F0QWGA,0,233143344,0,0,0
5/3/2015,S1F0QY0Q,0,27201248,0,0,0
5/3/2015,S1F0R3JV,0,169510936,0,0,0
5/3/2015,S1F0R4Q8,0,244008120,0,0,0
5/3/2015,S1F0RM77,0,148740432,0,0,0
5/3/2015,S1F0RQLR,0,103568408,0,0,0
5/3/2015,S1F0RR2E,0,30693560,0,0,0
5/3/2015,S1F0RR7L,0,94370624,0,0,0
5/3/2015,S1F0RREN,0,80599400,0,0,0
5/3/2015,S1F0RS3B,0,115368456,0,0,0
5/3/2015,S1F0RS81,0,224228336,0,0,0
5/3/2015,S1F0RSFT,0,38691768,0,0,0
5/3/2015,S1F0RSMR,0,75956920,0,0,0
5/3/2015,S1F0RSWJ,0,242199304,0,0,0
5/3/2015,S1F0RVVR,0,35438944,0,0,0
5/3/2015,S1F0S30R,0,93334256,0,0,0
5/3/2015,S1F0S34C,0,177883272,0,1331,0
5/3/2015,S1F0S351,0,122519016,0,0,0
5/3/2015,S1F0S382,0,111733872,0,0,0
5/3/2015,S1F0S387,0,234909312,0,2,0
5/3/2015,S1F0S49E,0,33733768,0,0,6
5/3/2015,S1F0S4EG,0,50122144,0,0,0
5/3/2015,S1F0S4MG,0,59008960,0,0,0
5/3/2015,S1F0S517,0,178138968,0,0,0
5/3/2015,S1F0S58D,0,119944208,0,0,0
5/3/2015,S1F0S649,0,109496984,0,0,0
5/3/2015,S1F0S65X,0,90029936,0,0,0
5/3/2015,S1F0S68M,0,168899872,0,0,0
5/3/2015,S1F0S6FZ,0,146754992,0,220,0
5/3/2015,S1F0S6GZ,0,27205744,0,0,0
5/3/2015,S1F0S7DN,0,170519840,0,0,0
5/3/2015,S1F0T1K8,0,177184976,0,1,0
5/3/2015,S1F0T24J,0,115206856,0,0,0
5/3/2015,S1F0T2LA,0,244032176,424,0,1
5/3/2015,S1F0TMRF,0,10209776,0,0,0
5/3/2015,S1F0TNW4,0,142659552,0,0,0
5/3/2015,S1F0TP82,0,112233664,0,0,0
5/3/2015,S1F0TPH4,0,63918672,0,0,0
5/3/2015,S1F0TPJC,0,94044872,0,10,0
5/3/2015,S1F0TPMF,0,65549224,0,0,0
5/3/2015,S1F0TQJ4,0,102421800,0,0,0
5/3/2015,S1F0TQTF,0,166145152,0,0,0
5/3/2015,S1F0VE35,0,142979304,0,0,0
5/3/2015,S1F0X4RC,0,207565376,0,0,0
5/3/2015,S1F0Y6BM,0,78489664,0,0,0
5/3/2015,S1F0Y8MA,0,124576112,0,0,0
5/3/2015,S1F0YX6Z,0,86095736,0,0,0
5/3/2015,W1F10Y8K,0,47050280,0,0,0
5/3/2015,W1F111N7,0,64454264,0,0,0
5/3/2015,W1F11ZG9,0,45185288,0,9,214
5/3/2015,W1F12JLS,0,79870048,0,0,0
5/3/2015,W1F133A0,0,510288,0,0,6
5/3/2015,W1F1354W,0,22883800,0,0,0
5/3/2015,W1F14FS4,0,61652072,0,0,0
5/3/2015,W1F14GTK,0,182079368,0,21,0
5/3/2015,W1F14N6K,0,124787664,0,0,0
5/3/2015,W1F14XGD,0,151273240,2328,0,0
5/3/2015,W1F15P5S,0,22265816,0,0,0
5/3/2015,W1F16RA7,0,70021408,0,0,0
5/3/2015,W1F17D9Z,0,231531760,0,0,0
5/3/2015,W1F17DKS,0,31534488,0,0,0
5/3/2015,W1F17E35,0,97227112,0,0,0
5/3/2015,W1F17RLV,0,22213856,0,0,0
5/3/2015,W1F18TKX,0,140682040,0,0,0
5/3/2015,W1F19J5Q,0,169462264,0,0,0
5/3/2015,W1F19LPJ,0,139410608,0,0,0
5/3/2015,W1F1B0KF,0,98918408,0,0,0
5/3/2015,W1F1BAE6,0,231401384,0,0,0
5/3/2015,W1F1BFHS,0,155490880,0,0,0
5/3/2015,W1F1BFMS,0,238218984,0,61,0
5/3/2015,W1F1BFP5,0,194330696,40,0,12
5/3/2015,W1F1BFRJ,0,204337592,0,0,0
5/3/2015,W1F1BQTN,0,85118104,0,0,0
5/3/2015,W1F1BRM3,0,19876512,0,0,0
5/3/2015,W1F1BS0H,0,164918072,0,0,0
5/3/2015,W1F1BTB2,0,232631456,0,0,0
5/3/2015,W1F1C0R9,0,161089632,0,1,0
5/3/2015,W1F1C9HM,0,5120352,0,0,0
5/3/2015,W1F1C9WG,0,63858208,0,0,0
5/3/2015,W1F1CB5E,0,51534952,88,0,0
5/3/2015,W1F1CHY9,0,8101360,0,34,0
5/3/2015,W1F1CJ1K,0,73237848,0,0,0
5/3/2015,W1F1CJ3G,0,72656216,0,7,0
5/3/2015,W1F1CK5G,0,37517808,552,0,0
5/3/2015,W1F1CKB5,0,215134352,0,0,0
5/3/2015,W1F1CKJZ,0,121103112,0,0,0
5/3/2015,W1F1CKKW,0,7228008,0,0,0
5/3/2015,W1F1CL1K,0,110634856,0,0,112
5/3/2015,W1F1CLBY,0,67289904,0,0,0
5/3/2015,W1F1CLH3,0,54211392,0,0,0
5/3/2015,W1F1CLJG,0,95768064,0,0,0
5/3/2015,W1F1CMCY,0,79694272,0,0,0
5/3/2015,W1F1CMVW,0,168012784,160,0,0
5/3/2015,W1F1CZLY,0,41781104,0,0,0
5/3/2015,W1F1D99S,0,170441104,0,0,0
5/3/2015,W1F1DA55,0,213299992,0,0,0
5/3/2015,W1F1DABR,0,156455968,0,0,0
5/3/2015,W1F1DN3S,0,148437544,0,0,0
5/3/2015,W1F1DNYH,0,192761152,0,0,0
5/3/2015,W1F1DQJD,0,242912128,0,0,0
5/3/2015,W1F1DQN8,0,61766088,0,0,0
5/3/2015,W1F1FHEK,0,54318488,0,0,0
5/3/2015,W1F1GLFN,0,225176992,0,0,0
5/3/2015,W1F1GMWX,0,157218520,0,0,0
5/3/2015,W1F1MRP9,0,151701808,0,0,0
5/3/2015,W1F1N6V6,0,23430856,0,0,0
5/3/2015,W1F1NS0C,0,127464608,0,0,0
5/3/2015,W1F1ZVME,0,179233176,0,0,0
5/3/2015,Z1F02KDL,0,231680176,0,0,0
5/3/2015,Z1F0AM4J,0,230487048,0,0,0
5/3/2015,Z1F0EWVK,0,69711272,0,0,0
5/3/2015,Z1F0GB8A,0,124883592,0,0,0
5/3/2015,Z1F0GE1M,0,132251744,0,0,0
5/3/2015,Z1F0K451,0,38705672,0,0,0
5/3/2015,Z1F0KJDS,0,44823712,0,0,0
5/3/2015,Z1F0KKN4,0,145676808,0,0,0
5/3/2015,Z1F0KSLS,0,114567056,0,0,0
5/3/2015,Z1F0L2VS,0,177538400,0,2,0
5/3/2015,Z1F0L3BL,0,22649656,0,0,0
5/3/2015,Z1F0L4T5,0,215480984,0,0,0
5/3/2015,Z1F0L613,0,199532304,0,0,0
5/3/2015,Z1F0L6BY,0,222741688,0,0,0
5/3/2015,Z1F0L6DJ,0,81614112,0,0,0
5/3/2015,Z1F0L7PX,0,10948032,0,0,0
5/3/2015,Z1F0LB4J,0,110290416,0,0,0
5/3/2015,Z1F0LBBG,0,148013312,0,0,0
5/3/2015,Z1F0LH2M,0,63915672,0,0,0
5/3/2015,Z1F0LH7B,0,234205344,0,0,0
5/3/2015,Z1F0LKEE,0,150521952,0,0,0
5/3/2015,Z1F0LKMJ,0,24953480,0,0,0
5/3/2015,Z1F0LKWC,0,13847048,0,0,0
5/3/2015,Z1F0LKX4,0,93194272,0,0,0
5/3/2015,Z1F0LL7D,0,219454448,0,0,0
5/3/2015,Z1F0LLED,0,140254328,0,0,0
5/3/2015,Z1F0LLFY,0,20528584,0,0,0
5/3/2015,Z1F0LLKC,0,75445384,0,1,0
5/3/2015,Z1F0LLKR,0,174235280,0,0,0
5/3/2015,Z1F0LLPJ,0,103416112,0,0,0
5/3/2015,Z1F0LLPS,0,230593696,0,0,0
5/3/2015,Z1F0LM11,0,86184544,0,0,0
5/3/2015,Z1F0LM6T,0,91708736,0,0,0
5/3/2015,Z1F0LNQB,0,213045712,0,0,0
5/3/2015,Z1F0LQGS,0,205608720,0,0,0
5/3/2015,Z1F0LSNZ,0,160281264,0,318,0
5/3/2015,Z1F0LSPT,0,236574736,0,0,0
5/3/2015,Z1F0LSQ4,0,125864504,0,0,0
5/3/2015,Z1F0LSXW,0,166014072,0,0,0
5/3/2015,Z1F0LT0S,0,237350056,0,0,0
5/3/2015,Z1F0LT3Y,0,190535384,0,0,0
5/3/2015,Z1F0LV8X,0,136006552,0,0,0
5/3/2015,Z1F0LV93,0,49515640,0,0,0
5/3/2015,Z1F0LVEM,0,240431240,0,0,6
5/3/2015,Z1F0LVL5,0,187641056,0,0,0
5/3/2015,Z1F0MA1S,0,157648704,0,0,0
5/3/2015,Z1F0MBGF,0,113335448,0,0,0
5/3/2015,Z1F0MRPJ,0,204988360,0,0,0
5/3/2015,Z1F0N5AD,0,127395152,0,0,0
5/3/2015,Z1F0P16F,0,9665800,1096,0,0
5/3/2015,Z1F0Q8RT,0,166389360,0,107,4
5/3/2015,Z1F0QK05,0,81150952,0,0,0
5/3/2015,Z1F0QL3N,0,181062808,0,0,0
5/3/2015,Z1F0QLC1,0,201607416,0,0,0
5/3/2015,Z1F0QLC7,0,55924800,0,0,0
5/3/2015,Z1F0R8QZ,0,52160472,0,15,0
5/3/2015,Z1F0RGQV,0,105676552,0,0,0
5/3/2015,Z1F0VNSW,0,18758632,0,0,0
5/3/2015,Z1F0ZCPW,0,180893048,0,0,0
5/3/2015,Z1F11B2R,0,72600760,0,0,0
5/3/2015,Z1F11SL0,0,36122056,0,0,0
5/3/2015,Z1F11SYE,0,5170800,0,0,3
5/3/2015,Z1F1479Y,0,151949528,0,0,0
5/3/2015,Z1F147WQ,0,119414744,0,0,0
5/3/2015,Z1F14BGY,0,182589872,0,0,0
5/3/2015,Z1F1652D,0,51937080,0,0,0
5/3/2015,Z1F1653X,0,64735432,0,0,95
5/3/2015,Z1F17ZCN,0,143182448,0,1,10
5/3/2015,Z1F18YB3,0,120034712,0,0,0
5/3/2015,Z1F18YST,0,91870256,0,0,0
5/3/2015,Z1F1901P,0,6152304,0,0,0
5/3/2015,Z1F19KMH,0,15686496,0,0,0
5/3/2015,Z1F19QH0,0,14493896,0,0,0
5/3/2015,Z1F1A0LM,0,107982696,0,0,0
5/3/2015,Z1F1A0RP,0,37459920,0,0,0
5/3/2015,Z1F1A1HH,0,237476608,0,0,0
5/3/2015,Z1F1B6NP,0,7171528,0,0,0
5/3/2015,Z1F1B799,0,52569576,0,0,0
5/3/2015,Z1F1R76A,0,210356560,0,0,0
5/3/2015,Z1F1RJFA,0,114685784,16864,1,9
5/3/2015,Z1F1VMZB,0,44205096,0,0,0
5/4/2015,S1F01R2B,0,12564880,0,0,0
5/4/2015,S1F02A0J,0,124354840,0,1,0
5/4/2015,S1F03YZM,0,18943080,0,0,0
5/4/2015,S1F044ET,0,18356208,0,0,0
5/4/2015,S1F09DZQ,0,150082400,368,0,3
5/4/2015,S1F0AADQ,0,139749344,0,0,0
5/4/2015,S1F0AEFT,0,66544096,0,0,0
5/4/2015,S1F0BVK1,0,221174992,0,0,0
5/4/2015,S1F0BWZ3,0,211243768,0,0,0
5/4/2015,S1F0C95J,0,213516240,0,0,0
5/4/2015,S1F0CVWK,0,224530528,2432,0,6
5/4/2015,S1F0DKAN,0,4456056,0,0,0
5/4/2015,S1F0E9EP,0,141868048,0,0,0
5/4/2015,S1F0EGMT,0,126379664,0,0,0
5/4/2015,S1F0F4EB,0,232409568,0,0,0
5/4/2015,S1F0FGBQ,0,103608480,0,0,0
5/4/2015,S1F0FP0C,0,195337416,0,0,0
5/4/2015,S1F0FW8K,0,18833752,0,0,0
5/4/2015,S1F0FZ8F,0,47137552,0,0,0
5/4/2015,S1F0G9ZF,0,238535288,0,0,0
5/4/2015,S1F0GCED,0,209175552,0,0,6
5/4/2015,S1F0GGJD,0,56653280,0,0,0
5/4/2015,S1F0GGPP,0,85438952,0,0,0
5/4/2015,S1F0GHJ1,0,125282904,0,0,0
5/4/2015,S1F0GJL9,0,48931160,0,0,0
5/4/2015,S1F0GKL6,0,76197280,0,0,0
5/4/2015,S1F0GPFZ,0,227032448,0,0,0
5/4/2015,S1F0GPXY,0,20560704,0,0,0
5/4/2015,S1F0GQCL,0,72193920,0,0,0
5/4/2015,S1F0GRB1,0,81870232,0,0,0
5/4/2015,S1F0GSD9,0,44849120,0,0,0
5/4/2015,S1F0GSHB,0,172882552,0,0,0
5/4/2015,S1F0GV0W,0,192638736,0,5,6
5/4/2015,S1F0H6JG,0,129756560,0,0,0
5/4/2015,S1F0J5JH,0,54263752,0,0,0
5/4/2015,S1F0JGJV,0,165357168,0,0,0
5/4/2015,S1F0JMRJ,0,19998992,0,0,0
5/4/2015,S1F0KYCR,0,64982336,0,0,0
5/4/2015,S1F0L0DW,0,80381680,0,0,0
5/4/2015,S1F0LBMG,0,91164784,0,0,0
5/4/2015,S1F0LBY2,0,102512912,0,0,0
5/4/2015,S1F0LCKH,0,170045984,0,0,0
5/4/2015,S1F0LCQX,0,39947880,0,0,0
5/4/2015,S1F0LD15,0,194160416,0,0,0
5/4/2015,S1F0LD73,0,22300744,0,0,0
5/4/2015,S1F0M2PQ,0,78984544,0,0,6
5/4/2015,S1F0MBV5,0,47344232,0,0,0
5/4/2015,S1F0QF3R,0,120923552,0,0,30
5/4/2015,S1F0QWGA,0,60345992,0,0,0
5/4/2015,S1F0QY0Q,0,93949872,0,0,0
5/4/2015,S1F0R3JV,0,186083224,0,0,0
5/4/2015,S1F0R4Q8,0,18955216,0,0,0
5/4/2015,S1F0RM77,0,62443840,0,0,0
5/4/2015,S1F0RQLR,0,130915736,0,0,0
5/4/2015,S1F0RR2E,0,96815488,0,0,0
5/4/2015,S1F0RR7L,0,120863488,0,0,0
5/4/2015,S1F0RREN,0,172535280,0,0,0
5/4/2015,S1F0RS3B,0,117945184,0,0,0
5/4/2015,S1F0RS81,0,216736440,0,0,0
5/4/2015,S1F0RSFT,0,138257944,0,0,0
5/4/2015,S1F0RSMR,0,75716648,0,0,0
5/4/2015,S1F0RSWJ,0,3328888,0,0,0
5/4/2015,S1F0RVVR,0,42161744,0,0,0
5/4/2015,S1F0S30R,0,230583224,0,0,0
5/4/2015,S1F0S34C,0,36703072,0,1331,0
5/4/2015,S1F0S351,0,121569296,0,0,0
5/4/2015,S1F0S382,0,131102512,0,0,0
5/4/2015,S1F0S387,0,103048824,0,2,0
5/4/2015,S1F0S49E,0,55375952,0,0,6
5/4/2015,S1F0S4EG,0,46758776,0,0,0
5/4/2015,S1F0S4MG,0,63822296,0,0,0
5/4/2015,S1F0S517,0,171149800,0,0,0
5/4/2015,S1F0S58D,0,13432592,0,0,0
5/4/2015,S1F0S649,0,199425928,0,0,0
5/4/2015,S1F0S65X,0,177483256,0,0,0
5/4/2015,S1F0S68M,0,178863816,0,0,0
5/4/2015,S1F0S6FZ,0,153896104,0,220,0
5/4/2015,S1F0S6GZ,0,123824056,0,0,0
5/4/2015,S1F0S7DN,0,177217872,0,0,0
5/4/2015,S1F0T1K8,0,150303088,0,1,0
5/4/2015,S1F0T24J,0,65658184,0,0,0
5/4/2015,S1F0T2LA,0,214355272,424,0,1
5/4/2015,S1F0TMRF,0,240322352,0,0,0
5/4/2015,S1F0TNW4,0,101129032,0,0,0
5/4/2015,S1F0TP82,0,168497952,0,0,0
5/4/2015,S1F0TPH4,0,175735184,0,0,0
5/4/2015,S1F0TPJC,0,153048600,0,10,0
5/4/2015,S1F0TPMF,0,69944456,0,0,0
5/4/2015,S1F0TQJ4,0,37461576,0,0,0
5/4/2015,S1F0TQTF,0,87390072,0,0,0
5/4/2015,S1F0VE35,0,141428224,0,0,0
5/4/2015,S1F0X4RC,0,51088992,0,0,0
5/4/2015,S1F0Y6BM,0,211964600,0,0,0
5/4/2015,S1F0Y8MA,0,6003632,0,0,0
5/4/2015,S1F0YX6Z,0,216914368,0,0,0
5/4/2015,W1F10Y8K,0,69098200,0,0,0
5/4/2015,W1F111N7,0,233275792,0,0,0
5/4/2015,W1F11ZG9,0,38251456,0,9,214
5/4/2015,W1F12JLS,0,88974216,0,0,0
5/4/2015,W1F133A0,0,122280840,0,0,6
5/4/2015,W1F1354W,0,43684704,0,0,0
5/4/2015,W1F14FS4,0,147459032,0,0,0
5/4/2015,W1F14GTK,0,191076784,0,21,0
5/4/2015,W1F14N6K,0,144209496,0,0,0
5/4/2015,W1F14XGD,0,239645752,2328,0,0
5/4/2015,W1F15P5S,0,96642104,0,0,0
5/4/2015,W1F16RA7,0,149439808,0,0,0
5/4/2015,W1F17D9Z,0,98920816,0,0,0
5/4/2015,W1F17DKS,0,123207840,0,0,0
5/4/2015,W1F17E35,0,111982648,0,0,0
5/4/2015,W1F17RLV,0,147210528,0,0,0
5/4/2015,W1F18TKX,0,201675728,0,0,0
5/4/2015,W1F19J5Q,0,220346488,0,0,0
5/4/2015,W1F19LPJ,0,158866120,0,0,0
5/4/2015,W1F1B0KF,0,71352992,0,0,0
5/4/2015,W1F1BAE6,0,82079704,0,0,0
5/4/2015,W1F1BFHS,0,72095816,0,0,0
5/4/2015,W1F1BFMS,0,11701016,0,61,0
5/4/2015,W1F1BFP5,0,169146648,40,0,12
5/4/2015,W1F1BFRJ,0,224011536,0,0,0
5/4/2015,W1F1BQTN,0,147394016,0,0,0
5/4/2015,W1F1BRM3,0,63062224,0,0,0
5/4/2015,W1F1BS0H,0,181464856,0,0,0
5/4/2015,W1F1BTB2,0,241740792,0,0,0
5/4/2015,W1F1C0R9,0,11118504,0,1,0
5/4/2015,W1F1C9HM,0,90994480,0,0,0
5/4/2015,W1F1C9WG,0,84275992,0,0,0
5/4/2015,W1F1CB5E,0,88186600,88,0,0
5/4/2015,W1F1CHY9,0,27554096,0,34,0
5/4/2015,W1F1CJ1K,0,216022528,0,0,0
5/4/2015,W1F1CJ3G,0,114113272,0,7,0
5/4/2015,W1F1CK5G,0,38334504,552,0,0
5/4/2015,W1F1CKB5,0,121090312,0,0,0
5/4/2015,W1F1CKJZ,0,31717072,0,0,0
5/4/2015,W1F1CKKW,0,23763584,0,0,0
5/4/2015,W1F1CL1K,0,130064848,0,0,112
5/4/2015,W1F1CLBY,0,133484608,0,0,0
5/4/2015,W1F1CLH3,0,180293920,0,0,0
5/4/2015,W1F1CLJG,0,154259888,0,0,0
5/4/2015,W1F1CMCY,0,137732192,0,0,0
5/4/2015,W1F1CMVW,0,188411664,160,0,0
5/4/2015,W1F1CZLY,0,136702496,0,0,0
5/4/2015,W1F1D99S,0,73900352,0,0,0
5/4/2015,W1F1DA55,0,233694344,0,0,0
5/4/2015,W1F1DABR,0,172598112,0,0,0
5/4/2015,W1F1DN3S,0,140558896,0,0,0
5/4/2015,W1F1DNYH,0,198289520,0,0,0
5/4/2015,W1F1DQJD,0,24203544,0,0,0
5/4/2015,W1F1DQN8,0,38064496,0,0,0
5/4/2015,W1F1FHEK,0,74714336,0,0,0
5/4/2015,W1F1GLFN,0,160784816,0,0,0
5/4/2015,W1F1GMWX,0,196932488,0,0,0
5/4/2015,W1F1MRP9,0,39372776,0,0,0
5/4/2015,W1F1N6V6,0,149490936,0,0,0
5/4/2015,W1F1NS0C,0,72183344,0,0,0
5/4/2015,W1F1ZVME,0,199432424,0,0,0
5/4/2015,Z1F02KDL,0,154523008,0,0,0
5/4/2015,Z1F0AM4J,0,171578104,0,0,0
5/4/2015,Z1F0EWVK,0,87952664,0,0,0
5/4/2015,Z1F0GB8A,0,188898304,0,0,0
5/4/2015,Z1F0GE1M,0,168843784,0,0,0
5/4/2015,Z1F0K451,0,10360112,0,0,0
5/4/2015,Z1F0KJDS,0,28886648,0,0,0
5/4/2015,Z1F0KKN4,0,155451656,0,0,0
5/4/2015,Z1F0KSLS,0,209420128,0,0,0
5/4/2015,Z1F0L2VS,0,207097584,0,2,0
5/4/2015,Z1F0L3BL,0,110694432,0,0,0
5/4/2015,Z1F0L4T5,0,13060184,0,0,0
5/4/2015,Z1F0L613,0,186127376,0,0,0
5/4/2015,Z1F0L6BY,0,225616464,0,0,0
5/4/2015,Z1F0L6DJ,0,60024464,0,0,0
5/4/2015,Z1F0L7PX,0,235161856,0,0,0
5/4/2015,Z1F0LB4J,0,134825064,0,0,0
5/4/2015,Z1F0LBBG,0,87720096,0,0,0
5/4/2015,Z1F0LH2M,0,129854088,0,0,0
5/4/2015,Z1F0LH7B,0,59431984,0,0,0
5/4/2015,Z1F0LKEE,0,217510808,0,0,0
5/4/2015,Z1F0LKMJ,0,114293456,0,0,0
5/4/2015,Z1F0LKWC,0,75692304,0,0,0
5/4/2015,Z1F0LKX4,0,83085848,0,0,0
5/4/2015,Z1F0LL7D,0,163078328,0,0,0
5/4/2015,Z1F0LLED,0,57678824,0,0,0
5/4/2015,Z1F0LLFY,0,12440824,0,0,0
5/4/2015,Z1F0LLKC,0,84243120,0,1,0
5/4/2015,Z1F0LLKR,0,15383848,0,0,0
5/4/2015,Z1F0LLPJ,0,216338872,0,0,0
5/4/2015,Z1F0LLPS,0,35434176,0,0,0
5/4/2015,Z1F0LM11,0,75320456,0,0,0
5/4/2015,Z1F0LM6T,0,152577048,0,0,0
5/4/2015,Z1F0LNQB,0,57625336,0,0,0
5/4/2015,Z1F0LQGS,0,241015024,0,0,0
5/4/2015,Z1F0LSNZ,0,107892736,0,318,0
5/4/2015,Z1F0LSPT,0,68640480,0,0,0
5/4/2015,Z1F0LSQ4,0,146326864,0,0,0
5/4/2015,Z1F0LSXW,0,163360264,0,0,0
5/4/2015,Z1F0LT0S,0,156480288,0,0,0
5/4/2015,Z1F0LT3Y,0,214056008,0,0,0
5/4/2015,Z1F0LV8X,0,104150896,0,0,0
5/4/2015,Z1F0LV93,0,154937816,0,0,0
5/4/2015,Z1F0LVEM,0,59400960,0,0,6
5/4/2015,Z1F0LVL5,0,192112736,0,0,0
5/4/2015,Z1F0MA1S,0,20512504,0,0,0
5/4/2015,Z1F0MBGF,0,168491632,0,0,0
5/4/2015,Z1F0MRPJ,0,51807304,0,0,0
5/4/2015,Z1F0N5AD,0,140265144,0,0,0
5/4/2015,Z1F0P16F,0,210514832,1096,0,0
5/4/2015,Z1F0Q8RT,0,215485832,0,107,4
5/4/2015,Z1F0QK05,0,134743160,0,0,0
5/4/2015,Z1F0QL3N,0,195195928,0,0,0
5/4/2015,Z1F0QLC1,0,213683512,0,0,0
5/4/2015,Z1F0QLC7,0,58575832,0,0,0
5/4/2015,Z1F0R8QZ,0,57368072,0,15,0
5/4/2015,Z1F0RGQV,0,5430464,0,0,0
5/4/2015,Z1F0VNSW,0,34718656,0,0,0
5/4/2015,Z1F0ZCPW,0,89440896,0,0,0
5/4/2015,Z1F11B2R,0,145636520,0,0,0
5/4/2015,Z1F11SL0,0,52363096,0,0,0
5/4/2015,Z1F11SYE,0,58092560,0,0,3
5/4/2015,Z1F1479Y,0,174931616,0,0,0
5/4/2015,Z1F147WQ,0,141440728,0,0,0
5/4/2015,Z1F14BGY,0,201546216,0,0,0
